from,to,degree,source,target
Line Chart,Health Care,1,51,37
Line Chart,Social Sciences,1,51,74
Line Chart,Humanities,1,51,40
Line Chart,Economics,1,51,30
Line Chart,Business,1,51,7
Line Chart,Finance,1,51,33
Line Chart,Data Mining,1,51,19
Line Chart,Data Analysis,1,51,16
Line Chart,Harvard Business Review,1,51,36
Line Chart,The Data Incubator,1,51,82
Line Chart,Datalogy,1,51,24
Line Chart,Computer Science,1,51,13
Line Chart,Peter Naur,1,51,62
Line Chart,University Of Michigan,1,51,84
Line Chart,Prasanta Chandra Mahalanobis,1,51,64
Line Chart,Indian Statistical Institute,1,51,41
Line Chart,Dj Patil,1,51,28
Line Chart,Jeff Hammerbacher,1,51,48
Line Chart,Statistics,1,51,81
Line Chart,Forbes,1,51,34
Line Chart,Buzzword,1,51,9
Line Chart,Business Analytics,1,51,8
Line Chart,American Statistical Association,1,51,0
Line Chart,Nate Silver,1,51,59
Line Chart,List Of Statistical Packages,1,51,52
Line Chart,Digital Object Identifier,1,51,27
Line Chart,Forbes,1,51,34
Line Chart,International Standard Book Number,1,51,47
Line Chart,International Standard Book Number,1,51,47
Line Chart,Data Science,1,51,20
Line Chart,Data Science,1,51,20
Line Chart,Main Page,1,51,55
Line Chart,Main Page,1,51,55
Drew Conway,Information Science,1,29,45
Drew Conway,Statistics,1,29,81
Drew Conway,Data Visualization,1,29,21
Drew Conway,Exploratory Data Analysis,1,29,32
Drew Conway,Information Design,1,29,44
Drew Conway,Interactive Data Visualization,1,29,46
Drew Conway,Descriptive Statistics,1,29,25
Drew Conway,Statistical Inference,1,29,78
Drew Conway,Statistical Graphics,1,29,77
Drew Conway,Data Analysis,1,29,16
Drew Conway,Infographic,1,29,42
Drew Conway,Edward Tufte,1,29,31
Drew Conway,Hadley Wickham,1,29,35
Drew Conway,Drew Conway,1,29,29
Drew Conway,Line Chart,1,29,51
Drew Conway,Bar Chart,1,29,3
Drew Conway,Histogram,1,29,39
Drew Conway,Scatterplot,1,29,70
Drew Conway,Boxplot,1,29,6
Drew Conway,Pareto Chart,1,29,60
Drew Conway,Pie Chart,1,29,63
Drew Conway,Area Chart,1,29,1
Drew Conway,Control Chart,1,29,14
Drew Conway,Run Chart,1,29,69
Drew Conway,Cartogram,1,29,10
Drew Conway,Small Multiple,1,29,73
Drew Conway,Sparkline,1,29,75
Drew Conway,Data,1,29,15
Drew Conway,Information,1,29,43
Drew Conway,Big Data,1,29,4
Drew Conway,Database,1,29,23
Drew Conway,Chartjunk,1,29,11
Drew Conway,Visual Perception,1,29,85
Drew Conway,Regression Analysis,1,29,67
Drew Conway,Statistical Model,1,29,80
Drew Conway,Misleading Graph,1,29,58
Drew Conway,Knowledge,1,29,49
Drew Conway,Data,1,29,15
Drew Conway,Statistics,1,29,81
Drew Conway,Data Mining,1,29,19
Drew Conway,Predictive Analytics,1,29,65
Drew Conway,Knowledge Discovery In Databases,1,29,50
Drew Conway,Mathematics,1,29,56
Drew Conway,Statistics,1,29,81
Drew Conway,Information Science,1,29,45
Drew Conway,Computer Science,1,29,13
Drew Conway,Signal Processing,1,29,72
Drew Conway,Probability Models,1,29,66
Drew Conway,Machine Learning,1,29,53
Drew Conway,Statistical Learning Theory,1,29,79
Drew Conway,Data Mining,1,29,19
Drew Conway,Database,1,29,23
Drew Conway,Data Engineering,1,29,18
Drew Conway,Pattern Recognition And Learning,1,29,61
Drew Conway,Data Visualization,1,29,21
Drew Conway,Predictive Analytics,1,29,65
Drew Conway,Uncertainty Modeling,1,29,83
Drew Conway,Data Warehousing,1,29,22
Drew Conway,Data Compression,1,29,17
Drew Conway,Computer Programming,1,29,12
Drew Conway,Artificial Intelligence,1,29,2
Drew Conway,High Performance Computing,1,29,38
Drew Conway,Big Data,1,29,4
Drew Conway,Machine Learning,1,29,53
Drew Conway,Machine Translation,1,29,54
Drew Conway,Speech Recognition,1,29,76
Drew Conway,Robotics,1,29,68
Drew Conway,Search Engines,1,29,71
Drew Conway,Digital Economy,1,29,26
Drew Conway,Biological Sciences,1,29,5
Drew Conway,Medical Informatics,1,29,57
Drew Conway,Health Care,1,29,37
Drew Conway,Social Sciences,1,29,74
Drew Conway,Humanities,1,29,40
Drew Conway,Economics,1,29,30
Drew Conway,Business,1,29,7
Drew Conway,Finance,1,29,33
Drew Conway,Data Mining,1,29,19
Drew Conway,Data Analysis,1,29,16
Drew Conway,Harvard Business Review,1,29,36
Drew Conway,The Data Incubator,1,29,82
Drew Conway,Datalogy,1,29,24
Drew Conway,Computer Science,1,29,13
Drew Conway,Peter Naur,1,29,62
Drew Conway,University Of Michigan,1,29,84
Drew Conway,Prasanta Chandra Mahalanobis,1,29,64
Drew Conway,Indian Statistical Institute,1,29,41
Drew Conway,Dj Patil,1,29,28
Drew Conway,Jeff Hammerbacher,1,29,48
Drew Conway,Statistics,1,29,81
Drew Conway,Forbes,1,29,34
Drew Conway,Buzzword,1,29,9
Drew Conway,Business Analytics,1,29,8
Drew Conway,American Statistical Association,1,29,0
Drew Conway,Nate Silver,1,29,59
Drew Conway,List Of Statistical Packages,1,29,52
Drew Conway,Digital Object Identifier,1,29,27
Drew Conway,Forbes,1,29,34
Drew Conway,International Standard Book Number,1,29,47
Drew Conway,International Standard Book Number,1,29,47
Drew Conway,Data Science,1,29,20
Drew Conway,Data Science,1,29,20
Drew Conway,Main Page,1,29,55
Drew Conway,Main Page,1,29,55
Hadley Wickham,Information Science,1,35,45
Hadley Wickham,Statistics,1,35,81
Hadley Wickham,Data Visualization,1,35,21
Hadley Wickham,Exploratory Data Analysis,1,35,32
Hadley Wickham,Information Design,1,35,44
Hadley Wickham,Interactive Data Visualization,1,35,46
Hadley Wickham,Descriptive Statistics,1,35,25
Hadley Wickham,Statistical Inference,1,35,78
Hadley Wickham,Statistical Graphics,1,35,77
Hadley Wickham,Data Analysis,1,35,16
Hadley Wickham,Infographic,1,35,42
Hadley Wickham,Edward Tufte,1,35,31
Hadley Wickham,Hadley Wickham,1,35,35
Hadley Wickham,Drew Conway,1,35,29
Hadley Wickham,Line Chart,1,35,51
Hadley Wickham,Bar Chart,1,35,3
Hadley Wickham,Histogram,1,35,39
Hadley Wickham,Scatterplot,1,35,70
Hadley Wickham,Boxplot,1,35,6
Hadley Wickham,Pareto Chart,1,35,60
Hadley Wickham,Pie Chart,1,35,63
Hadley Wickham,Area Chart,1,35,1
Hadley Wickham,Control Chart,1,35,14
Hadley Wickham,Run Chart,1,35,69
Hadley Wickham,Cartogram,1,35,10
Hadley Wickham,Small Multiple,1,35,73
Hadley Wickham,Sparkline,1,35,75
Hadley Wickham,Data,1,35,15
Hadley Wickham,Information,1,35,43
Hadley Wickham,Big Data,1,35,4
Hadley Wickham,Database,1,35,23
Hadley Wickham,Chartjunk,1,35,11
Hadley Wickham,Visual Perception,1,35,85
Hadley Wickham,Regression Analysis,1,35,67
Hadley Wickham,Statistical Model,1,35,80
Hadley Wickham,Misleading Graph,1,35,58
Hadley Wickham,Knowledge,1,35,49
Hadley Wickham,Data,1,35,15
Hadley Wickham,Statistics,1,35,81
Hadley Wickham,Data Mining,1,35,19
Hadley Wickham,Predictive Analytics,1,35,65
Hadley Wickham,Knowledge Discovery In Databases,1,35,50
Hadley Wickham,Mathematics,1,35,56
Hadley Wickham,Statistics,1,35,81
Hadley Wickham,Information Science,1,35,45
Hadley Wickham,Computer Science,1,35,13
Hadley Wickham,Signal Processing,1,35,72
Hadley Wickham,Probability Models,1,35,66
Hadley Wickham,Machine Learning,1,35,53
Hadley Wickham,Statistical Learning Theory,1,35,79
Hadley Wickham,Data Mining,1,35,19
Hadley Wickham,Database,1,35,23
Hadley Wickham,Data Engineering,1,35,18
Hadley Wickham,Pattern Recognition And Learning,1,35,61
Hadley Wickham,Data Visualization,1,35,21
Hadley Wickham,Predictive Analytics,1,35,65
Hadley Wickham,Uncertainty Modeling,1,35,83
Hadley Wickham,Data Warehousing,1,35,22
Hadley Wickham,Data Compression,1,35,17
Hadley Wickham,Computer Programming,1,35,12
Hadley Wickham,Artificial Intelligence,1,35,2
Hadley Wickham,High Performance Computing,1,35,38
Hadley Wickham,Big Data,1,35,4
Hadley Wickham,Machine Learning,1,35,53
Hadley Wickham,Machine Translation,1,35,54
Hadley Wickham,Speech Recognition,1,35,76
Hadley Wickham,Robotics,1,35,68
Hadley Wickham,Search Engines,1,35,71
Hadley Wickham,Digital Economy,1,35,26
Hadley Wickham,Biological Sciences,1,35,5
Hadley Wickham,Medical Informatics,1,35,57
Hadley Wickham,Health Care,1,35,37
Hadley Wickham,Social Sciences,1,35,74
Hadley Wickham,Humanities,1,35,40
Hadley Wickham,Economics,1,35,30
Hadley Wickham,Business,1,35,7
Hadley Wickham,Finance,1,35,33
Hadley Wickham,Data Mining,1,35,19
Hadley Wickham,Data Analysis,1,35,16
Hadley Wickham,Harvard Business Review,1,35,36
Hadley Wickham,The Data Incubator,1,35,82
Hadley Wickham,Datalogy,1,35,24
Hadley Wickham,Computer Science,1,35,13
Hadley Wickham,Peter Naur,1,35,62
Hadley Wickham,University Of Michigan,1,35,84
Hadley Wickham,Prasanta Chandra Mahalanobis,1,35,64
Hadley Wickham,Indian Statistical Institute,1,35,41
Hadley Wickham,Dj Patil,1,35,28
Hadley Wickham,Jeff Hammerbacher,1,35,48
Hadley Wickham,Statistics,1,35,81
Hadley Wickham,Forbes,1,35,34
Hadley Wickham,Buzzword,1,35,9
Hadley Wickham,Business Analytics,1,35,8
Hadley Wickham,American Statistical Association,1,35,0
Hadley Wickham,Nate Silver,1,35,59
Hadley Wickham,List Of Statistical Packages,1,35,52
Hadley Wickham,Digital Object Identifier,1,35,27
Hadley Wickham,Forbes,1,35,34
Hadley Wickham,International Standard Book Number,1,35,47
Hadley Wickham,International Standard Book Number,1,35,47
Hadley Wickham,Data Science,1,35,20
Hadley Wickham,Data Science,1,35,20
Hadley Wickham,Main Page,1,35,55
Hadley Wickham,Main Page,1,35,55
Edward Tufte,Information Science,1,31,45
Edward Tufte,Statistics,1,31,81
Edward Tufte,Data Visualization,1,31,21
Edward Tufte,Exploratory Data Analysis,1,31,32
Edward Tufte,Information Design,1,31,44
Edward Tufte,Interactive Data Visualization,1,31,46
Edward Tufte,Descriptive Statistics,1,31,25
Edward Tufte,Statistical Inference,1,31,78
Edward Tufte,Statistical Graphics,1,31,77
Edward Tufte,Data Analysis,1,31,16
Edward Tufte,Infographic,1,31,42
Edward Tufte,Edward Tufte,1,31,31
Edward Tufte,Hadley Wickham,1,31,35
Edward Tufte,Drew Conway,1,31,29
Edward Tufte,Line Chart,1,31,51
Edward Tufte,Bar Chart,1,31,3
Edward Tufte,Histogram,1,31,39
Edward Tufte,Scatterplot,1,31,70
Edward Tufte,Boxplot,1,31,6
Edward Tufte,Pareto Chart,1,31,60
Edward Tufte,Pie Chart,1,31,63
Edward Tufte,Area Chart,1,31,1
Edward Tufte,Control Chart,1,31,14
Edward Tufte,Run Chart,1,31,69
Edward Tufte,Cartogram,1,31,10
Edward Tufte,Small Multiple,1,31,73
Edward Tufte,Sparkline,1,31,75
Edward Tufte,Data,1,31,15
Edward Tufte,Information,1,31,43
Edward Tufte,Big Data,1,31,4
Edward Tufte,Database,1,31,23
Edward Tufte,Chartjunk,1,31,11
Edward Tufte,Visual Perception,1,31,85
Edward Tufte,Regression Analysis,1,31,67
Edward Tufte,Statistical Model,1,31,80
Edward Tufte,Misleading Graph,1,31,58
Edward Tufte,Knowledge,1,31,49
Edward Tufte,Data,1,31,15
Edward Tufte,Statistics,1,31,81
Edward Tufte,Data Mining,1,31,19
Edward Tufte,Predictive Analytics,1,31,65
Edward Tufte,Knowledge Discovery In Databases,1,31,50
Edward Tufte,Mathematics,1,31,56
Edward Tufte,Statistics,1,31,81
Edward Tufte,Information Science,1,31,45
Edward Tufte,Computer Science,1,31,13
Edward Tufte,Signal Processing,1,31,72
Edward Tufte,Probability Models,1,31,66
Edward Tufte,Machine Learning,1,31,53
Edward Tufte,Statistical Learning Theory,1,31,79
Edward Tufte,Data Mining,1,31,19
Edward Tufte,Database,1,31,23
Edward Tufte,Data Engineering,1,31,18
Edward Tufte,Pattern Recognition And Learning,1,31,61
Edward Tufte,Data Visualization,1,31,21
Edward Tufte,Predictive Analytics,1,31,65
Edward Tufte,Uncertainty Modeling,1,31,83
Edward Tufte,Data Warehousing,1,31,22
Edward Tufte,Data Compression,1,31,17
Edward Tufte,Computer Programming,1,31,12
Edward Tufte,Artificial Intelligence,1,31,2
Edward Tufte,High Performance Computing,1,31,38
Edward Tufte,Big Data,1,31,4
Edward Tufte,Machine Learning,1,31,53
Edward Tufte,Machine Translation,1,31,54
Edward Tufte,Speech Recognition,1,31,76
Edward Tufte,Robotics,1,31,68
Edward Tufte,Search Engines,1,31,71
Edward Tufte,Digital Economy,1,31,26
Edward Tufte,Biological Sciences,1,31,5
Edward Tufte,Medical Informatics,1,31,57
Edward Tufte,Health Care,1,31,37
Edward Tufte,Social Sciences,1,31,74
Edward Tufte,Humanities,1,31,40
Edward Tufte,Economics,1,31,30
Edward Tufte,Business,1,31,7
Edward Tufte,Finance,1,31,33
Edward Tufte,Data Mining,1,31,19
Edward Tufte,Data Analysis,1,31,16
Edward Tufte,Harvard Business Review,1,31,36
Edward Tufte,The Data Incubator,1,31,82
Edward Tufte,Datalogy,1,31,24
Edward Tufte,Computer Science,1,31,13
Edward Tufte,Peter Naur,1,31,62
Edward Tufte,University Of Michigan,1,31,84
Edward Tufte,Prasanta Chandra Mahalanobis,1,31,64
Edward Tufte,Indian Statistical Institute,1,31,41
Edward Tufte,Dj Patil,1,31,28
Edward Tufte,Jeff Hammerbacher,1,31,48
Edward Tufte,Statistics,1,31,81
Edward Tufte,Forbes,1,31,34
Edward Tufte,Buzzword,1,31,9
Edward Tufte,Business Analytics,1,31,8
Edward Tufte,American Statistical Association,1,31,0
Edward Tufte,Nate Silver,1,31,59
Edward Tufte,List Of Statistical Packages,1,31,52
Edward Tufte,Digital Object Identifier,1,31,27
Edward Tufte,Forbes,1,31,34
Edward Tufte,International Standard Book Number,1,31,47
Edward Tufte,International Standard Book Number,1,31,47
Edward Tufte,Data Science,1,31,20
Edward Tufte,Data Science,1,31,20
Edward Tufte,Main Page,1,31,55
Edward Tufte,Main Page,1,31,55
Infographic,Information Science,1,42,45
Infographic,Statistics,1,42,81
Infographic,Data Visualization,1,42,21
Infographic,Exploratory Data Analysis,1,42,32
Infographic,Information Design,1,42,44
Infographic,Interactive Data Visualization,1,42,46
Infographic,Descriptive Statistics,1,42,25
Infographic,Statistical Inference,1,42,78
Infographic,Statistical Graphics,1,42,77
Infographic,Data Analysis,1,42,16
Infographic,Infographic,1,42,42
Infographic,Edward Tufte,1,42,31
Infographic,Hadley Wickham,1,42,35
Infographic,Drew Conway,1,42,29
Infographic,Line Chart,1,42,51
Infographic,Bar Chart,1,42,3
Infographic,Histogram,1,42,39
Infographic,Scatterplot,1,42,70
Infographic,Boxplot,1,42,6
Infographic,Pareto Chart,1,42,60
Infographic,Pie Chart,1,42,63
Infographic,Area Chart,1,42,1
Infographic,Control Chart,1,42,14
Infographic,Run Chart,1,42,69
Infographic,Cartogram,1,42,10
Infographic,Small Multiple,1,42,73
Infographic,Sparkline,1,42,75
Infographic,Data,1,42,15
Infographic,Information,1,42,43
Infographic,Big Data,1,42,4
Infographic,Database,1,42,23
Infographic,Chartjunk,1,42,11
Infographic,Visual Perception,1,42,85
Infographic,Regression Analysis,1,42,67
Infographic,Statistical Model,1,42,80
Infographic,Misleading Graph,1,42,58
Infographic,Knowledge,1,42,49
Infographic,Data,1,42,15
Infographic,Statistics,1,42,81
Infographic,Data Mining,1,42,19
Infographic,Predictive Analytics,1,42,65
Infographic,Knowledge Discovery In Databases,1,42,50
Infographic,Mathematics,1,42,56
Infographic,Statistics,1,42,81
Infographic,Information Science,1,42,45
Infographic,Computer Science,1,42,13
Infographic,Signal Processing,1,42,72
Infographic,Probability Models,1,42,66
Infographic,Machine Learning,1,42,53
Infographic,Statistical Learning Theory,1,42,79
Infographic,Data Mining,1,42,19
Infographic,Database,1,42,23
Infographic,Data Engineering,1,42,18
Infographic,Pattern Recognition And Learning,1,42,61
Infographic,Data Visualization,1,42,21
Infographic,Predictive Analytics,1,42,65
Infographic,Uncertainty Modeling,1,42,83
Infographic,Data Warehousing,1,42,22
Infographic,Data Compression,1,42,17
Infographic,Computer Programming,1,42,12
Infographic,Artificial Intelligence,1,42,2
Infographic,High Performance Computing,1,42,38
Infographic,Big Data,1,42,4
Infographic,Machine Learning,1,42,53
Infographic,Machine Translation,1,42,54
Infographic,Speech Recognition,1,42,76
Infographic,Robotics,1,42,68
Infographic,Search Engines,1,42,71
Infographic,Digital Economy,1,42,26
Infographic,Biological Sciences,1,42,5
Infographic,Medical Informatics,1,42,57
Infographic,Health Care,1,42,37
Infographic,Social Sciences,1,42,74
Infographic,Humanities,1,42,40
Infographic,Economics,1,42,30
Infographic,Business,1,42,7
Infographic,Finance,1,42,33
Infographic,Data Mining,1,42,19
Infographic,Data Analysis,1,42,16
Infographic,Harvard Business Review,1,42,36
Infographic,The Data Incubator,1,42,82
Infographic,Datalogy,1,42,24
Infographic,Computer Science,1,42,13
Infographic,Peter Naur,1,42,62
Infographic,University Of Michigan,1,42,84
Infographic,Prasanta Chandra Mahalanobis,1,42,64
Infographic,Indian Statistical Institute,1,42,41
Infographic,Dj Patil,1,42,28
Infographic,Jeff Hammerbacher,1,42,48
Infographic,Statistics,1,42,81
Infographic,Forbes,1,42,34
Infographic,Buzzword,1,42,9
Infographic,Business Analytics,1,42,8
Infographic,American Statistical Association,1,42,0
Infographic,Nate Silver,1,42,59
Infographic,List Of Statistical Packages,1,42,52
Infographic,Digital Object Identifier,1,42,27
Infographic,Forbes,1,42,34
